Source,Compare,Value,Val Type 2,Val Type 3
3658,17106,0.8117324116221618,0.8321124865402959,0.0
3661,11927,0.8192777409602995,0.8599465583246514,0.1
3671,17106,0.8106695678467247,0.8249057098332124,0.0
3693,21760,0.8050916925703914,0.8226482750107947,0.1
3707,21760,0.8132203982723303,0.8363630990744523,0.09090909090909093
3713,17812,0.8164162558626566,0.8523653072045588,0.2857142857142857
3717,17106,0.8017209094127494,0.8298862482525708,0.0
3721,21760,0.8009131518237629,0.8320613882996709,0.09090909090909093
3724,8911,0.8168485427629711,0.8348227829509428,0.0
3727,17106,0.8321423414261181,0.8428077395811395,0.0
3727,21760,0.8049246959040288,0.8180852358600799,0.1
3737,8911,0.8179127459362654,0.8397328646212772,0.0
3753,17812,0.8110472423088564,0.8425484801008607,0.2857142857142857
3756,8911,0.8225749508845566,0.8311910866996011,0.0
3759,17106,0.8099106779719953,0.839939446796251,0.0
3859,10400,0.8003303922669699,0.7847050110535466,0.25
3868,17013,0.8060314872254596,0.8338998705323629,0.16666666666666666
3882,17228,0.8037334518759662,0.8029490232756009,0.1
3894,9984,0.8173333334837877,0.8383098310239254,0.25
3906,14436,0.8034369100079485,0.7648528774812426,0.05882352941176471
3978,12024,0.8043019915032034,0.8566430255701964,0.25
4002,9399,0.8097558267209725,0.8422534083607849,0.08333333333333333
4002,9472,0.8596470315716921,0.8793701463585945,0.16666666666666666
4214,3158,0.8134191353522485,0.8540321047052448,0.125
4214,7591,0.8078844778007999,0.8273899654243426,0.14285714285714285
4215,6881,0.8330224164175468,0.8697781485299579,0.2
4219,19590,0.8490749814664682,0.8634378146371836,0.2
4399,5118,0.8251305844134307,0.8570723518401716,0.16666666666666666
4450,3381,0.828129798388694,0.8454803550867886,0.06666666666666668
4450,17886,0.8064705146765004,0.8231251477043311,0.0
4451,3381,0.8073662867490801,0.8190510615517551,0.0
